type;post_title;code;sku;parent;post_content;regular_price;sale_price;weight;length;width;height;images;categories;tags;color_codes;attribute 1 name;attribute 1 value(s);attribute 1 global;attribute 2 name;attribute 2 value(s);attribute 2 global;attribute 3 name;attribute 3 value(s);attribute 3 global;attribute 4 name;attribute 4 value(s);attribute 4 global;attribute 5 name;attribute 5 value(s);attribute 5 global
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Light Green frosted - Zwart;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-light-green-frosted-zwart;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F40.jpg;Schrijfwaren;pennen;F40;Kleuren;Light Green frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Dark Green frosted - Blauw;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-dark-green-frosted-blauw;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F42.jpg;Schrijfwaren;pennen;F42;Kleuren;Dark Green frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Dark Green frosted - Zwart;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-dark-green-frosted-zwart;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F42.jpg;Schrijfwaren;pennen;F42;Kleuren;Dark Green frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Classic Blue frosted - Blauw;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-classic-blue-frosted-blauw;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F50.jpg;Schrijfwaren;pennen;F50;Kleuren;Classic Blue frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Classic Blue frosted - Zwart;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-classic-blue-frosted-zwart;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F50.jpg;Schrijfwaren;pennen;F50;Kleuren;Classic Blue frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Sky Blue frosted - Blauw;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-sky-blue-frosted-blauw;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F55.jpg;Schrijfwaren;pennen;F55;Kleuren;Sky Blue frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Sky Blue frosted - Zwart;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-sky-blue-frosted-zwart;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F55.jpg;Schrijfwaren;pennen;F55;Kleuren;Sky Blue frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Anthracite frosted - Blauw;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-anthracite-frosted-blauw;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F75.jpg;Schrijfwaren;pennen;F75;Kleuren;Anthracite frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TFS Frosted with Satin Metal Nose-Cone - Anthracite frosted - Zwart;DS3TFS;prodir-ds3tfs-frosted-with-satin-metal-nose-cone-anthracite-frosted-zwart;prodir-ds3tfs-frosted-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TFS-F75.jpg;Schrijfwaren;pennen;F75;Kleuren;Anthracite frosted;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TMM Matt - White matt - Blauw;DS3TMM;prodir-ds3tmm-matt-white-matt-blauw;prodir-ds3tmm-matt;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMM-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TMM Matt - White matt - Zwart;DS3TMM;prodir-ds3tmm-matt-white-matt-zwart;prodir-ds3tmm-matt;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMM-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TMM Matt - Black matt - Blauw;DS3TMM;prodir-ds3tmm-matt-black-matt-blauw;prodir-ds3tmm-matt;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMM-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TMM Matt - Black matt - Zwart;DS3TMM;prodir-ds3tmm-matt-black-matt-zwart;prodir-ds3tmm-matt;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMM-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TMS Matt with Satin Metal Nose-Cone - White matt - Blauw;DS3TMS;prodir-ds3tms-matt-with-satin-metal-nose-cone-white-matt-blauw;prodir-ds3tms-matt-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMS-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TMS Matt with Satin Metal Nose-Cone - White matt - Zwart;DS3TMS;prodir-ds3tms-matt-with-satin-metal-nose-cone-white-matt-zwart;prodir-ds3tms-matt-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMS-M02.jpg;Schrijfwaren;pennen;M02;Kleuren;White matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TMS Matt with Satin Metal Nose-Cone - Black matt - Blauw;DS3TMS;prodir-ds3tms-matt-with-satin-metal-nose-cone-black-matt-blauw;prodir-ds3tms-matt-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMS-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TMS Matt with Satin Metal Nose-Cone - Black matt - Zwart;DS3TMS;prodir-ds3tms-matt-with-satin-metal-nose-cone-black-matt-zwart;prodir-ds3tms-matt-with-satin-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TMS-M75.jpg;Schrijfwaren;pennen;M75;Kleuren;Black matt;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - White polished - Blauw;DS3TPP;prodir-ds3tpp-polished-white-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - White polished - Zwart;DS3TPP;prodir-ds3tpp-polished-white-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - Yellow polished - Blauw;DS3TPP;prodir-ds3tpp-polished-yellow-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - Yellow polished - Zwart;DS3TPP;prodir-ds3tpp-polished-yellow-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - Orange polished - Blauw;DS3TPP;prodir-ds3tpp-polished-orange-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - Orange polished - Zwart;DS3TPP;prodir-ds3tpp-polished-orange-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - Red polished - Blauw;DS3TPP;prodir-ds3tpp-polished-red-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - Red polished - Zwart;DS3TPP;prodir-ds3tpp-polished-red-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - Blue polished - Blauw;DS3TPP;prodir-ds3tpp-polished-blue-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - Blue polished - Zwart;DS3TPP;prodir-ds3tpp-polished-blue-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - Cyan Blue polished - Blauw;DS3TPP;prodir-ds3tpp-polished-cyan-blue-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - Cyan Blue polished - Zwart;DS3TPP;prodir-ds3tpp-polished-cyan-blue-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPP Polished - Black polished - Blauw;DS3TPP;prodir-ds3tpp-polished-black-polished-blauw;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPP Polished - Black polished - Zwart;DS3TPP;prodir-ds3tpp-polished-black-polished-zwart;prodir-ds3tpp-polished;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPP-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - White polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-white-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - White polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-white-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P02.jpg;Schrijfwaren;pennen;P02;Kleuren;White polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Yellow polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-yellow-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Yellow polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-yellow-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P06.jpg;Schrijfwaren;pennen;P06;Kleuren;Yellow polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Orange polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-orange-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Orange polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-orange-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P10.jpg;Schrijfwaren;pennen;P10;Kleuren;Orange polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Red polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-red-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Red polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-red-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P20.jpg;Schrijfwaren;pennen;P20;Kleuren;Red polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Blue polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-blue-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Blue polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-blue-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P52.jpg;Schrijfwaren;pennen;P52;Kleuren;Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Cyan Blue polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-cyan-blue-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Cyan Blue polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-cyan-blue-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P58.jpg;Schrijfwaren;pennen;P58;Kleuren;Cyan Blue polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Black polished - Blauw;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-black-polished-blauw;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TPC Polished with Chrome Metal Nose-Cone - Black polished - Zwart;DS3TPC;prodir-ds3tpc-polished-with-chrome-metal-nose-cone-black-polished-zwart;prodir-ds3tpc-polished-with-chrome-metal-nose-cone;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TPC-P75.jpg;Schrijfwaren;pennen;P75;Kleuren;Black polished;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TRR Soft Touch - Orange Soft Touch - Blauw;DS3TRR;prodir-ds3trr-soft-touch-orange-soft-touch-blauw;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TRR Soft Touch - Orange Soft Touch - Zwart;DS3TRR;prodir-ds3trr-soft-touch-orange-soft-touch-zwart;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R10.jpg;Schrijfwaren;pennen;R10;Kleuren;Orange Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TRR Soft Touch - Dark Red Soft Touch - Blauw;DS3TRR;prodir-ds3trr-soft-touch-dark-red-soft-touch-blauw;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R21.jpg;Schrijfwaren;pennen;R21;Kleuren;Dark Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TRR Soft Touch - Dark Red Soft Touch - Zwart;DS3TRR;prodir-ds3trr-soft-touch-dark-red-soft-touch-zwart;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R21.jpg;Schrijfwaren;pennen;R21;Kleuren;Dark Red Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TRR Soft Touch - Lime Green Soft Touch - Blauw;DS3TRR;prodir-ds3trr-soft-touch-lime-green-soft-touch-blauw;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R48.jpg;Schrijfwaren;pennen;R48;Kleuren;Lime Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TRR Soft Touch - Lime Green Soft Touch - Zwart;DS3TRR;prodir-ds3trr-soft-touch-lime-green-soft-touch-zwart;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R48.jpg;Schrijfwaren;pennen;R48;Kleuren;Lime Green Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TRR Soft Touch - Dark Blue R50 Soft Touch - Blauw;DS3TRR;prodir-ds3trr-soft-touch-dark-blue-r50-soft-touch-blauw;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R50.jpg;Schrijfwaren;pennen;R50;Kleuren;Dark Blue R50 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TRR Soft Touch - Dark Blue R50 Soft Touch - Zwart;DS3TRR;prodir-ds3trr-soft-touch-dark-blue-r50-soft-touch-zwart;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R50.jpg;Schrijfwaren;pennen;R50;Kleuren;Dark Blue R50 Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TRR Soft Touch - Black Soft Touch - Blauw;DS3TRR;prodir-ds3trr-soft-touch-black-soft-touch-blauw;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TRR Soft Touch - Black Soft Touch - Zwart;DS3TRR;prodir-ds3trr-soft-touch-black-soft-touch-zwart;prodir-ds3trr-soft-touch;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TRR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TTT Transparent - Clear transparant - Blauw;DS3TTT;prodir-ds3ttt-transparent-clear-transparant-blauw;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T01.jpg;Schrijfwaren;pennen;T01;Kleuren;Clear transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TTT Transparent - Clear transparant - Zwart;DS3TTT;prodir-ds3ttt-transparent-clear-transparant-zwart;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T01.jpg;Schrijfwaren;pennen;T01;Kleuren;Clear transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TTT Transparent - Yellow transparant - Blauw;DS3TTT;prodir-ds3ttt-transparent-yellow-transparant-blauw;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T06.jpg;Schrijfwaren;pennen;T06;Kleuren;Yellow transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TTT Transparent - Yellow transparant - Zwart;DS3TTT;prodir-ds3ttt-transparent-yellow-transparant-zwart;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T06.jpg;Schrijfwaren;pennen;T06;Kleuren;Yellow transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TTT Transparent - Orange transparant - Blauw;DS3TTT;prodir-ds3ttt-transparent-orange-transparant-blauw;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T10.jpg;Schrijfwaren;pennen;T10;Kleuren;Orange transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TTT Transparent - Orange transparant - Zwart;DS3TTT;prodir-ds3ttt-transparent-orange-transparant-zwart;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T10.jpg;Schrijfwaren;pennen;T10;Kleuren;Orange transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
variation;Prodir DS3TTT Transparent - Red transparant - Blauw;DS3TTT;prodir-ds3ttt-transparent-red-transparant-blauw;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T20.jpg;Schrijfwaren;pennen;T20;Kleuren;Red transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Blauw;1
variation;Prodir DS3TTT Transparent - Red transparant - Zwart;DS3TTT;prodir-ds3ttt-transparent-red-transparant-zwart;prodir-ds3ttt-transparent;;;;10.2;13.77;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS3TTT-T20.jpg;Schrijfwaren;pennen;T20;Kleuren;Red transparant;1;Merken;;1;Materiaal;;1;Diameter;;1;Inktkleur;Zwart;1
